G2expocode,G2cruise,G2station,G2region,G2cast,G2year,G2month,G2day,G2hour,G2minute,G2latitude,G2longitude,G2bottomdepth,G2maxsampdepth,G2bottle,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2salinityf,G2salinityqc,G2sigma0,G2sigma1,G2sigma2,G2sigma3,G2sigma4,G2gamma,G2oxygen,G2oxygenf,G2oxygenqc,G2aou,G2aouf,G2nitrate,G2nitratef,G2nitrateqc,G2nitrite,G2nitritef,G2silicate,G2silicatef,G2silicateqc,G2phosphate,G2phosphatef,G2phosphateqc,G2tco2,G2tco2f,G2tco2qc,G2talk,G2talkf,G2talkqc,G2fco2,G2fco2f,G2fco2temp,G2phts25p0,G2phts25p0f,G2phtsinsitutp,G2phtsinsitutpf,G2phtsqc,G2cfc11,G2pcfc11,G2cfc11f,G2cfc11qc,G2cfc12,G2pcfc12,G2cfc12f,G2cfc12qc,G2cfc113,G2pcfc113,G2cfc113f,G2cfc113qc,G2ccl4,G2pccl4,G2ccl4f,G2ccl4qc,G2sf6,G2psf6,G2sf6f,G2sf6qc,G2c13,G2c13f,G2c13qc,G2c14,G2c14f,G2c14err,G2h3,G2h3f,G2h3err,G2he3,G2he3f,G2he3err,G2he,G2hef,G2heerr,G2neon,G2neonf,G2neonerr,G2o18,G2o18f,G2toc,G2tocf,G2doc,G2docf,G2don,G2donf,G2tdn,G2tdnf,G2chla,G2chlaf,G2doi
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,11,674.8,669,5.118,5.0628,34.469,2,1,27.247,31.821,36.292,40.663,44.936,27.38864859,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,12,674.8,669,5.118,5.0628,34.472,2,1,27.249,31.823,36.294,40.665,44.938,27.39093167,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,13,674.8,669,5.118,5.0628,34.477,2,1,27.253,31.827,36.299,40.67,44.942,27.39473068,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,14,674.8,669,5.118,5.0628,34.475,2,1,27.252,31.826,36.297,40.668,44.941,27.39321348,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,15,674.8,669,5.118,5.0628,34.494,2,1,27.267,31.841,36.312,40.683,44.956,27.40765398,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,16,674.8,669,5.118,5.0628,34.475,2,1,27.252,31.826,36.297,40.668,44.941,27.39321348,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,17,674.8,669,5.118,5.0628,34.468,2,1,27.246,31.82,36.291,40.662,44.935,27.3878878,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,18,674.8,669,5.118,5.0628,34.468,2,1,27.246,31.82,36.291,40.662,44.935,27.3878878,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,19,674.8,669,5.118,5.0628,34.461,2,1,27.241,31.815,36.286,40.657,44.93,27.38256557,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,20,674.8,669,5.118,5.0628,34.472,2,1,27.249,31.823,36.294,40.665,44.938,27.39093167,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,21,674.8,669,5.118,5.0628,34.462,2,1,27.242,31.816,36.287,40.658,44.931,27.38332554,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,22,674.8,669,5.118,5.0628,34.462,2,1,27.242,31.816,36.287,40.658,44.931,27.38332554,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,23,674.8,669,5.118,5.0628,34.462,2,1,27.242,31.816,36.287,40.658,44.931,27.38332554,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,2,16,1,1995,9,15,0,0,-25.84,111.38,1487,675,24,674.8,669,5.118,5.0628,34.464,2,1,27.243,31.817,36.289,40.66,44.932,27.38484582,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,24,1.8,2,20.937,20.937,35.551,2,1,24.932,29.186,33.347,37.418,41.401,24.94617756,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,11,48.5,48,20.713,20.704,35.574,2,1,25.012,29.27,33.434,37.508,41.494,25.02744506,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,31,100.2,100,20.183,20.164,35.848,2,1,25.366,29.63,33.801,37.881,41.873,25.38335734,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,9,197.8,196,16.404,16.372,35.743,2,1,26.234,30.561,34.792,38.931,42.98,26.27067683,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,12,298.1,296,12.404,12.364,35.194,2,1,26.67,31.075,35.382,39.594,43.714,26.73377566,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,28,397.9,395,10.37,10.322,34.862,2,1,26.789,31.238,35.588,39.841,44.001,26.87011915,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,6,497.3,494,9.305,9.2492,34.682,2,1,26.829,31.303,35.676,39.953,44.135,26.92192622,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,5,597.8,593,8.13,8.0678,34.56,2,1,26.918,31.419,35.82,40.122,44.329,27.0248282,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,4,695.9,690,6.145,6.0825,34.451,2,1,27.108,31.657,36.104,40.451,44.701,27.23852046,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,13,796.3,790,5.568,5.4993,34.541,2,1,27.253,31.815,36.275,40.635,44.898,27.38473425,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,3,897.5,890,5.198,5.1224,34.596,2,1,27.341,31.912,36.381,40.75,45.02,27.47669416,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,6,16,1,1995,9,16,0,0,-24.575,111.65,1011,997,1,996.9,988,4.864,4.7818,34.623,2,1,27.401,31.981,36.458,40.835,45.113,27.54331011,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,24,3.2,3,21.176,21.175,35.505,2,1,24.831,29.082,33.24,37.308,41.288,24.84528143,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,12,49.2,49,20.151,20.142,35.785,2,1,25.324,29.589,33.76,37.841,41.834,25.34129531,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,28,98.1,97,19.166,19.148,35.901,2,1,25.673,29.952,34.138,38.232,42.239,25.69430985,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,6,197.3,196,16.92,16.887,35.838,2,1,26.186,30.503,34.725,38.855,42.895,26.21930472,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,5,297,295,12.671,12.631,35.233,2,1,26.648,31.047,35.348,39.555,43.67,26.70959432,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,4,397.4,394,10.406,10.358,34.861,2,1,26.782,31.23,35.58,39.833,43.991,26.86271948,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,13,497.6,494,9.386,9.3298,34.702,2,1,26.831,31.303,35.675,39.95,44.13,26.92341328,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,3,600.7,596,7.917,7.8554,34.545,2,1,26.938,31.444,35.849,40.156,44.368,27.04703758,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,7,16,1,1995,9,16,0,0,-24.637,112,701,688,1,688,682,5.994,5.933,34.467,2,1,27.14,31.692,36.143,40.493,44.746,27.2708778,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
09FA19950913,80,8,16,1,1995,9,16,0,0,-24.672,112.2,496,479,24,4.1,4,21.681,21.68,35.399,2,1,24.612,28.856,33.007,37.068,41.042,24.62394009,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,0,-9999,9,0,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,https://doi.org/10.3334/cdiac/otg.woce_ir06_09fa19950913
